DINI AMELIA PUTRI,511242455,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Detektif,Direktur Rekreasi,bambang,1231425
ANDI BASO AQSAN,511242456,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Direktur Kapal Pesiar,Asisten Dokter Umum,bambang,1231426
MUH. ARAS,511242457,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,100,A3,B3,C2,D2,E3,F3,G3,H3,I4,J4,K3,50,52,60,56,60,72,R,I,S,R-I-S,72,60,60,Asisten Medis,Disainer Baju-Pakaian-Mode,bambang,1231427
HUSNUL HATIMA,511242458,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B3,C2,D3,E3,F3,G3,H3,I4,J4,K3,80,76,72,84,76,42,A,C,I,A-C-I,84,80,76,Disainer Furnitur/Mebeler,Direktur Pemakaman,bambang,1231428
DADAN HERMANSYA PUTRA,511242459,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Disainer Grafis,Atlit Profesional,bambang,1231429
IKHSAN,511242460,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Administratur Lembaga Pendidikan/Sekolah,Auditor Internal,bambang,1231430
RISMAN SANDI,511242461,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,90,A3,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Administratur Rekam Medis,Desainer Interior,bambang,1231431
SAMHAERANA PATTOLA,511242462,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Detektif,Disainer Furnitur/Mebeler,bambang,1231432
ASWIN BAHAR,511242463,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,104,A3,B5,C2,D2,E4,F4,G4,H3,I4,J4,K5,10,6,12,12,10,12,R,A,S,R-A-S,12,12,12,Agen Asuransi,Direktur Kapal Pesiar,bambang,1231433
SARLIA,511242464,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,92,A3,B3,C2,D2,E2,F4,G4,H2,I4,J4,K3,56,58,52,44,52,50,E,C,I,E-C-I,58,56,52,Direktur Layanan Sosial,Ahli Statistik,bambang,1231434
AULIA RAMADANI,511242465,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,94,A3,B4,C2,D2,E3,F4,G4,H3,I2,J2,K4,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Agen Real Estat/Perumahan Mewah,Direktur Pemakaman,bambang,1231435
NABILA APRIANI,511242466,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,18,18,10,10,16,10,E,C,I,E-C-I,18,18,16,Direktur Rekreasi,Agen Tiketing,bambang,1231436
ATIKAH,511242467,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,92,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,72,58,62,54,70,40,C,I,S,C-I-S,72,70,62,Direktur Seni Biro Periklanan,Akuntan,bambang,1231437
HASRINA OLIFIYA,511242468,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Akuntan Biaya,Ahli Diet,bambang,1231438
GUNAWAN,511242469,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,74,70,80,82,58,54,A,S,C,A-S-C,82,80,74,Disainer Furnitur/Mebeler,Ahli Farmasi (Farmakolog),bambang,1231439
RISKA RAMLI,511242470,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,52,48,48,36,42,28,C,S,E,C-S-E,52,48,48,Ahli Geografi,Disainer Grafis,bambang,1231440
SYAMSUL RIJAL,511242471,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Geografi,Analis Keuangan,bambang,1231441
ERGI DENIA,511242472,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Analis Kredit,Ahli Ilmu Bius (Anaesthesi),bambang,1231442
ILDA DAMAYANTI,511242473,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Cuaca (Meteorologi),Ahli Ilmu Bius (Anaesthesi),bambang,1231443
BRIAN ANANTA BURHAN,511242474,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231444
HERMANSA 31,511242475,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231445
HERMANSA 32,511242476,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,58,48,54,48,40,64,R,C,S,R-C-S,64,58,54,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231446
HERMANSA 33,511242477,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,90,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231447
HERMANSA 34,511242478,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,90,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231448
HERMANSA 35,511242479,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231449
HERMANSA 36,511242480,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,89,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,13.2,23.7146666666667,25.9626666666667,27.4106666666667,19.392,22.84,A,S,E,A-S-E,28.4773333333333,26.2293333333333,24.1146666666667,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231450
HERMANSA 37,511242481,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,89,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,11.8285714285714,22.9712380952381,25.104380952381,26.7803809523809,18.7611428571429,21.58,A,S,E,A-S-E,27.3899047619048,25.2567619047619,23.1998095238095,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231451
HERMANSA 38,511242482,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,90,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,10.4571428571428,22.2278095238095,24.2460952380952,26.1500952380952,18.1302857142857,20.32,R,C,S,R-C-S,26.3024761904762,24.2841904761905,22.2849523809524,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231452
HERMANSA 39,511242483,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,90,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,9.08571428571433,21.484380952381,23.3878095238095,25.5198095238095,17.4994285714286,19.06,A,S,E,A-S-E,25.2150476190476,23.3116190476191,21.3700952380952,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231453
HERMANSA 40,511242484,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,91,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,7.71428571428573,20.7409523809524,22.5295238095238,24.8895238095238,16.8685714285714,17.8,A,S,E,A-S-E,24.1276190476191,22.3390476190476,20.4552380952381,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231454
HERMANSA 41,511242485,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,92,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,6.34285714285713,19.9975238095238,21.6712380952381,24.2592380952381,16.2377142857143,16.54,A,S,E,A-S-E,23.0401904761905,21.3664761904762,19.5403809523809,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231455
HERMANSA 42,511242486,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,92,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,4.97142857142853,19.2540952380952,20.8129523809524,23.6289523809524,15.6068571428571,15.28,A,S,E,A-S-E,21.9527619047619,20.3939047619048,18.6255238095238,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231456
HERMANSA 43,511242487,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,93,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,3.60000000000003,18.5106666666667,19.9546666666667,22.9986666666667,14.976,14.02,A,S,E,A-S-E,20.8653333333334,19.4213333333333,17.7106666666666,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231457
HERMANSA 44,511242488,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,93,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,2.22857142857143,17.7672380952381,19.096380952381,22.3683809523809,14.3451428571429,12.76,R,C,S,R-C-S,19.7779047619048,18.4487619047619,16.7958095238095,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231458
HERMANSA 45,511242489,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,94,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,0.857142857142826,17.0238095238095,18.2380952380953,21.7380952380952,13.7142857142857,11.5,A,S,E,A-S-E,18.6904761904762,17.4761904761905,15.8809523809524,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231459
HERMANSA 46,511242490,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,94,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-0.514285714285673,16.280380952381,17.3798095238096,21.1078095238096,13.0834285714286,10.24,A,S,E,A-S-E,17.6030476190477,16.503619047619,14.9660952380952,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231460
HERMANSA 47,511242491,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,95,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-1.88571428571427,15.5369523809524,16.5215238095239,20.4775238095238,12.4525714285715,8.98,A,S,E,A-S-E,16.5156190476191,15.5310476190476,14.0512380952381,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231461
HERMANSA 48,511242492,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,96,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-3.25714285714287,14.7935238095238,15.6632380952381,19.847238095238,11.8217142857143,7.72,A,S,E,A-S-E,15.4281904761905,14.5584761904762,13.1363809523809,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231462
HERMANSA 49,511242493,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,96,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-4.62857142857147,14.0500952380952,14.8049523809524,19.2169523809523,11.1908571428572,6.46,A,S,E,A-S-E,14.3407619047619,13.5859047619048,12.2215238095238,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231463
HERMANSA 50,511242494,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,97,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-5.99999999999997,13.3066666666667,13.9466666666667,18.5866666666666,10.56,5.2,R,C,S,R-C-S,13.2533333333334,12.6133333333333,11.3066666666666,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231464
HERMANSA 51,511242495,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,97,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-7.37142857142857,12.5632380952381,13.088380952381,17.9563809523809,9.92914285714287,3.94,A,S,E,A-S-E,12.1659047619048,11.6407619047619,10.3918095238095,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231465
HERMANSA 52,511242496,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,98,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-8.74285714285717,11.8198095238095,12.2300952380953,17.3260952380952,9.29828571428576,2.68,A,S,E,A-S-E,11.0784761904762,10.6681904761905,9.47695238095242,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231466
HERMANSA 53,511242497,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,98,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-10.1142857142857,11.076380952381,11.3718095238096,16.6958095238095,8.66742857142856,1.42,A,S,E,A-S-E,9.99104761904766,9.69561904761901,8.56209523809522,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231467
HERMANSA 54,511242498,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,99,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-11.4857142857143,10.3329523809524,10.5135238095239,16.0655238095238,8.03657142857146,0.16,A,S,E,A-S-E,8.90361904761905,8.72304761904761,7.64723809523812,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231468
HERMANSA 55,511242499,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,100,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-12.8571428571429,9.5895238095238,9.65523809523805,15.435238095238,7.40571428571426,-1.1,A,S,E,A-S-E,7.81619047619045,7.75047619047621,6.73238095238093,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231469
HERMANSA 56,511242500,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-14.2285714285715,8.8460952380952,8.79695238095235,14.8049523809523,6.77485714285717,-2.36,R,C,S,R-C-S,6.72876190476185,6.77790476190481,5.81752380952382,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231470
HERMANSA 57,511242501,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,101,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-15.6,8.1026666666667,7.93866666666665,14.1746666666666,6.14399999999997,-3.62,A,S,E,A-S-E,5.64133333333335,5.80533333333331,4.90266666666662,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231471
HERMANSA 58,511242502,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,101,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-16.9714285714286,7.3592380952381,7.08038095238095,13.5443809523809,5.51314285714286,-4.88,A,S,E,A-S-E,4.55390476190475,4.83276190476191,3.98780952380952,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231472
HERMANSA 59,511242503,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,102,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-18.3428571428572,6.6158095238095,6.22209523809525,12.9140952380952,4.88228571428576,-6.14,A,S,E,A-S-E,3.46647619047615,3.86019047619051,3.07295238095242,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231473
HERMANSA 60,511242504,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,102,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-19.7142857142857,5.872380952381,5.36380952380955,12.2838095238095,4.25142857142857,-7.4,A,S,E,A-S-E,2.37904761904765,2.88761904761901,2.15809523809522,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231474
HERMANSA 61,511242505,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,103,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-21.0857142857143,5.1289523809524,4.50552380952385,11.6535238095238,3.62057142857147,-8.66,A,S,E,A-S-E,1.29161904761905,1.91504761904761,1.24323809523812,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231475
HERMANSA 62,511242506,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,104,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-22.4571428571429,4.3855238095238,3.64723809523805,11.023238095238,2.98971428571426,-9.92,R,C,S,R-C-S,0.204190476190455,0.94247619047621,0.328380952380925,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231476
HERMANSA 63,511242507,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,104,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-23.8285714285715,3.6420952380952,2.78895238095235,10.3929523809523,2.35885714285716,-11.18,A,S,E,A-S-E,-0.883238095238148,-0.030095238095193,-0.586476190476176,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231477
HERMANSA 64,511242508,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,105,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-25.2,2.8986666666667,1.93066666666665,9.76266666666665,1.72799999999997,-12.44,A,S,E,A-S-E,-1.97066666666665,-1.00266666666669,-1.50133333333338,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231478
HERMANSA 65,511242509,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,105,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-26.5714285714286,2.1552380952381,1.07238095238095,9.13238095238095,1.09714285714287,-13.7,A,S,E,A-S-E,-3.05809523809525,-1.97523809523809,-2.41619047619048,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231479
HERMANSA 66,511242510,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,106,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-27.9428571428572,1.4118095238095,0.214095238095254,8.50209523809525,0.466285714285764,-14.96,A,S,E,A-S-E,-4.14552380952384,-2.94780952380949,-3.33104761904757,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231480
HERMANSA 67,511242511,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,106,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-29.3142857142857,0.668380952380996,-0.644190476190449,7.87180952380955,-0.164571428571435,-16.22,A,S,E,A-S-E,-5.23295238095235,-3.92038095238099,-4.24590476190478,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231481
HERMANSA 68,511242512,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,107,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-30.6857142857143,-0.075047619047602,-1.50247619047614,7.24152380952385,-0.795428571428534,-17.48,R,C,S,R-C-S,-6.32038095238094,-4.89295238095239,-5.16076190476188,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231482
HERMANSA 69,511242513,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,108,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-32.0571428571429,-0.818476190476204,-2.36076190476184,6.61123809523805,-1.42628571428574,-18.74,A,S,E,A-S-E,-7.40780952380955,-5.86552380952379,-6.07561904761908,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231483
HERMANSA 70,511242514,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,108,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-33.4285714285714,-1.5619047619048,-3.21904761904765,5.98095238095235,-2.05714285714284,-20,A,S,E,A-S-E,-8.49523809523804,-6.83809523809519,-6.99047619047617,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231484
HERMANSA 71,511242515,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,109,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-34.8,-2.3053333333333,-4.07733333333335,5.35066666666665,-2.68800000000003,-21.26,A,S,E,A-S-E,-9.58266666666665,-7.81066666666669,-7.90533333333337,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231485
HERMANSA 72,511242516,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,109,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-36.1714285714286,-3.0487619047619,-4.93561904761905,4.72038095238095,-3.31885714285713,-22.52,A,S,E,A-S-E,-10.6700952380952,-8.78323809523809,-8.82019047619048,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231486
HERMANSA 73,511242517,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,110,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-37.5428571428572,-3.7921904761905,-5.79390476190475,4.09009523809525,-3.94971428571424,-23.78,A,S,E,A-S-E,-11.7575238095238,-9.75580952380949,-9.73504761904768,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231487
HERMANSA 74,511242518,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,110,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-38.9142857142857,-4.535619047619,-6.65219047619045,3.45980952380955,-4.58057142857144,-25.04,R,C,S,R-C-S,-12.8449523809523,-10.728380952381,-10.6499047619048,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231488
HERMANSA 75,511242519,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,111,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-40.2857142857143,-5.27904761904761,-7.51047619047615,2.82952380952385,-5.21142857142853,-26.3,A,S,E,A-S-E,-13.9323809523809,-11.7009523809524,-11.5647619047619,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231489
HERMANSA 76,511242520,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,112,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-41.6571428571429,-6.0224761904762,-8.36876190476185,2.19923809523805,-5.84228571428574,-27.56,A,S,E,A-S-E,-15.0198095238095,-12.6735238095238,-12.4796190476191,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231490
HERMANSA 77,511242521,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,112,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-43.0285714285714,-6.7659047619048,-9.22704761904765,1.56895238095235,-6.47314285714284,-28.82,A,S,E,A-S-E,-16.107238095238,-13.6460952380952,-13.3944761904762,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231491
HERMANSA 78,511242522,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,113,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-44.4,-7.50933333333331,-10.0853333333333,0.938666666666649,-7.10400000000003,-30.08,A,S,E,A-S-E,-17.1946666666666,-14.6186666666667,-14.3093333333334,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231492
HERMANSA 79,511242523,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,113,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-45.7714285714286,-8.2527619047619,-10.943619047619,0.308380952380947,-7.73485714285713,-31.34,A,S,E,A-S-E,-18.2820952380952,-15.5912380952381,-15.2241904761905,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231493
